time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.043000000000000003,0.044,0.04333333333333334,0.043000000000000003,0.0004714045207910288,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.121,0.122,0.12115000000000001,0.121,0.0003570714214271428,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.053,0.054,0.05305,0.053,0.0002179449471770339,0.038,0.039,0.038950000000000005,0.039,0.00021794494717703385,0.216,0.226,0.21925000000000003,0.2175,0.003447825401611865,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.11900000000000001,0.12,0.11915000000000005,0.11900000000000001,0.00035707142142713785,0.036000000000000004,0.037,0.03605000000000001,0.036000000000000004,0.00021794494717703236,32,32,4096,11008,32768,True,1008,8
0.042,0.044,0.04295238095238096,0.043000000000000003,0.00048562090605645467,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.121,0.123,0.12154999999999998,0.1215,0.0005894913061275802,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.053,0.054,0.05315000000000001,0.053,0.0003570714214271428,0.038,0.039,0.03880000000000001,0.039,0.00040000000000000034,0.213,0.222,0.21764999999999998,0.217,0.0024346457647879726,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.11800000000000001,0.12,0.11895000000000004,0.11900000000000001,0.0003840572873934288,0.035,0.036000000000000004,0.03565000000000001,0.036000000000000004,0.00047696960070847325,32,32,4096,11008,32768,True,1000,8
0.042,0.043000000000000003,0.04233333333333335,0.042,0.0004714045207910321,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.121,0.121,0.121,0.121,0.0,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,0.038,0.039,0.038500000000000006,0.0385,0.0005000000000000004,0.212,0.224,0.21515000000000004,0.214,0.0029201883500897703,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.11800000000000001,0.11900000000000001,0.11850000000000002,0.11850000000000001,0.0005000000000000004,0.035,0.036000000000000004,0.03555000000000001,0.036000000000000004,0.0004974937185533104,32,32,4096,11008,32768,True,992,8
0.041,0.043000000000000003,0.04200000000000001,0.042,0.00043643578047198515,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.12,0.122,0.12104999999999999,0.121,0.0006689544080129831,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,0.038,0.039,0.03860000000000001,0.039,0.000489897948556636,0.211,0.219,0.2141,0.2135,0.0020223748416156703,0.017,0.018000000000000002,0.017900000000000006,0.018000000000000002,0.0003000000000000003,0.11800000000000001,0.12,0.11905000000000003,0.11900000000000001,0.0006689544080129783,0.035,0.036000000000000004,0.03505000000000001,0.035,0.00021794494717703385,32,32,4096,11008,32768,True,984,8
0.041,0.043000000000000003,0.04200000000000001,0.042,0.0003086066999241841,0.038,0.039,0.03885000000000001,0.039,0.0003570714214271428,0.12,0.121,0.12055,0.121,0.0004974937185533104,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.052000000000000005,0.053,0.05295,0.053,0.0002179449471770324,0.038,0.039,0.03815,0.038,0.00035707142142714284,0.209,0.217,0.2116,0.211,0.0020099751242241798,0.017,0.018000000000000002,0.017500000000000005,0.0175,0.0005000000000000004,0.11800000000000001,0.11900000000000001,0.1182,0.11800000000000001,0.00040000000000000034,0.034,0.036000000000000004,0.03495000000000001,0.035,0.00038405728739343076,32,32,4096,11008,32768,True,976,8
0.041,0.042,0.04133333333333335,0.041,0.00047140452079103207,0.038,0.039,0.038400000000000004,0.038,0.000489897948556636,0.122,0.123,0.12239999999999998,0.122,0.000489897948556636,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.052000000000000005,0.053,0.05230000000000001,0.052000000000000005,0.0004582575694955813,0.038,0.039,0.03805000000000001,0.038,0.00021794494717703385,0.19,0.191,0.19044999999999998,0.19,0.0004974937185533105,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.111,0.112,0.11120000000000003,0.111,0.00040000000000000034,0.034,0.035,0.03405000000000001,0.034,0.00021794494717703388,32,32,4096,11008,32768,True,968,8
0.04,0.041,0.04095238095238096,0.041,0.00021295885499998015,0.038,0.039,0.03855000000000001,0.039,0.0004974937185533104,0.124,0.125,0.12420000000000002,0.124,0.00040000000000000034,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.045,0.046,0.045500000000000006,0.0455,0.0005000000000000004,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.191,0.193,0.19165,0.192,0.0006538348415311017,0.017,0.018000000000000002,0.017900000000000006,0.018000000000000002,0.0003000000000000003,0.093,0.094,0.09375000000000001,0.094,0.0004330127018922197,0.033,0.034,0.033350000000000005,0.033,0.00047696960070847325,32,32,4096,11008,32768,True,960,8
0.04,0.041,0.040714285714285724,0.041,0.00045175395145262605,0.038,0.039,0.038400000000000004,0.038,0.000489897948556636,0.124,0.125,0.12410000000000002,0.124,0.00030000000000000024,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.044,0.046,0.045000000000000005,0.045,0.00044721359549995833,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.19,0.192,0.19105,0.191,0.00038405728739343076,0.017,0.018000000000000002,0.017300000000000003,0.017,0.00045825756949558437,0.093,0.094,0.09335,0.093,0.0004769696007084732,0.033,0.034,0.03320000000000001,0.033,0.0004000000000000003,32,32,4096,11008,32768,True,952,8
0.04,0.041,0.04038095238095239,0.04,0.00048562090605645613,0.038,0.039,0.03810000000000001,0.038,0.0003000000000000003,0.124,0.124,0.12400000000000003,0.124,2.7755575615628914e-17,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.044,0.046,0.04465000000000001,0.045,0.0005722761571129803,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.19,0.192,0.19105,0.191,0.0005894913061275802,0.017,0.018000000000000002,0.017200000000000003,0.017,0.00040000000000000034,0.092,0.093,0.09284999999999999,0.093,0.00035707142142714273,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,32,32,4096,11008,32768,True,944,8
0.04,0.041,0.0401904761904762,0.04,0.0003926767262493013,0.038,0.039,0.03815,0.038,0.00035707142142714284,0.123,0.124,0.12355000000000001,0.124,0.0004974937185533104,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.043000000000000003,0.044,0.043750000000000004,0.044,0.0004330127018922167,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.188,0.19,0.18935000000000002,0.189,0.0006538348415311016,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.092,0.094,0.093,0.093,0.0003162277660168382,0.032,0.033,0.032850000000000004,0.033,0.00035707142142714284,32,32,4096,11008,32768,True,936,8
0.039,0.041,0.040047619047619054,0.04,0.0003749527559053247,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.123,0.125,0.1233,0.123,0.0005567764362830027,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.043000000000000003,0.044,0.043800000000000006,0.044,0.0003999999999999976,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.189,0.191,0.1897,0.19,0.0005567764362830027,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.092,0.093,0.0928,0.093,0.0004000000000000003,0.032,0.033,0.032200000000000006,0.032,0.0004000000000000003,32,32,4096,11008,32768,True,928,8
0.039,0.04,0.03914285714285715,0.039,0.00034992710611188283,0.035,0.036000000000000004,0.03565000000000001,0.036000000000000004,0.0004769696007084733,0.123,0.124,0.12335,0.123,0.00047696960070847314,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.044,0.045,0.044300000000000006,0.044,0.0004582575694955844,0.035,0.036000000000000004,0.03590000000000001,0.036000000000000004,0.0003000000000000003,0.189,0.19,0.1893,0.189,0.0004582575694955844,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.092,0.093,0.0927,0.093,0.0004582575694955844,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,32,32,4096,11008,32768,True,920,8
0.038,0.039,0.038809523809523815,0.039,0.00039267672624930137,0.035,0.036000000000000004,0.03555000000000001,0.036000000000000004,0.0004974937185533104,0.123,0.123,0.12300000000000004,0.123,4.163336342344337e-17,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.044,0.045,0.04415000000000001,0.044,0.0003570714214271428,0.035,0.036000000000000004,0.03560000000000001,0.036000000000000004,0.0004898979485566361,0.188,0.19,0.18855000000000005,0.1885,0.0005894913061275802,0.016,0.017,0.016200000000000003,0.016,0.00040000000000000034,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,0.031,0.033,0.03200000000000001,0.032,0.0003162277660168382,32,32,4096,11008,32768,True,912,8
0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.035,0.036000000000000004,0.03580000000000001,0.036000000000000004,0.00040000000000000034,0.122,0.123,0.12280000000000002,0.123,0.0004000000000000003,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.043000000000000003,0.045,0.04395,0.044,0.00038405728739342903,0.035,0.036000000000000004,0.03505000000000001,0.035,0.00021794494717703385,0.187,0.188,0.1879,0.188,0.00030000000000000024,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,0.031,0.032,0.03135,0.031,0.00047696960070847325,32,32,4096,11008,32768,True,904,8
0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.035,0.036000000000000004,0.03585000000000001,0.036000000000000004,0.0003570714214271428,0.122,0.124,0.12270000000000003,0.123,0.0005567764362830027,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.043000000000000003,0.044,0.043300000000000005,0.043000000000000003,0.00045825756949558123,0.035,0.036000000000000004,0.03550000000000001,0.035500000000000004,0.0005000000000000004,0.188,0.191,0.18915,0.189,0.0007921489758877437,0.016,0.017,0.016050000000000002,0.016,0.00021794494717703388,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,0.031,0.032,0.031100000000000006,0.031,0.00030000000000000024,32,32,4096,11008,32768,True,896,8
0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.035,0.036000000000000004,0.03555000000000001,0.036000000000000004,0.0004974937185533104,0.122,0.123,0.12275,0.123,0.00043301270189221973,0.005,0.006,0.005900000000000001,0.006,0.00030000000000000003,0.043000000000000003,0.044,0.043250000000000004,0.043000000000000003,0.0004330127018922167,0.035,0.036000000000000004,0.03515000000000001,0.035,0.00035707142142714284,0.187,0.19,0.18825,0.188,0.0006982120021884477,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,32,32,4096,11008,32768,True,888,8
0.037,0.039,0.03795238095238096,0.038,0.0003749527559053246,0.035,0.036000000000000004,0.03555000000000001,0.036000000000000004,0.0004974937185533104,0.122,0.123,0.12240000000000002,0.122,0.000489897948556636,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.043000000000000003,0.044,0.043500000000000004,0.0435,0.0004999999999999969,0.035,0.036000000000000004,0.03520000000000001,0.035,0.0004000000000000003,0.187,0.189,0.18760000000000004,0.188,0.0005830951894845306,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,0.03,0.031,0.030700000000000005,0.031,0.0004582575694955844,32,32,4096,11008,32768,True,880,8
0.037,0.038,0.037095238095238105,0.037,0.0002935435239509039,0.035,0.036000000000000004,0.03525000000000001,0.035,0.00043301270189221973,0.122,0.123,0.12204999999999996,0.122,0.00021794494717703388,0.005,0.006,0.0056500000000000005,0.006,0.00047696960070847287,0.043000000000000003,0.044,0.043250000000000004,0.043000000000000003,0.00043301270189221675,0.035,0.036000000000000004,0.035100000000000006,0.035,0.00030000000000000024,0.186,0.187,0.18644999999999998,0.186,0.0004974937185533104,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.091,0.092,0.09154999999999999,0.092,0.0004974937185533104,0.03,0.031,0.030350000000000005,0.03,0.00047696960070847325,32,32,4096,11008,32768,True,872,8
0.037,0.038,0.037428571428571436,0.037,0.0004948716593053939,0.035,0.036000000000000004,0.035100000000000006,0.035,0.00030000000000000024,0.124,0.124,0.12400000000000003,0.124,2.7755575615628914e-17,0.005,0.006,0.005700000000000001,0.006,0.000458257569495584,0.043000000000000003,0.045,0.0442,0.044,0.0005999999999999991,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.189,0.19,0.1894,0.189,0.0004898979485566361,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.092,0.093,0.0921,0.092,0.00030000000000000024,0.03,0.031,0.030550000000000004,0.031,0.0004974937185533105,32,32,4096,11008,32768,True,864,8
0.036000000000000004,0.037,0.03647619047619049,0.036000000000000004,0.0004994327848429262,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.122,0.123,0.12285000000000004,0.123,0.0003570714214271428,0.005,0.006,0.005350000000000001,0.005,0.00047696960070847287,0.044,0.045,0.044300000000000006,0.044,0.0004582575694955844,0.035,0.036000000000000004,0.03505000000000001,0.035,0.00021794494717703385,0.187,0.189,0.18805000000000002,0.188,0.0006689544080129832,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,0.03,0.031,0.030050000000000004,0.03,0.00021794494717703388,32,32,4096,11008,32768,True,856,8
0.036000000000000004,0.037,0.0361904761904762,0.036000000000000004,0.00039267672624929855,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.122,0.123,0.12244999999999999,0.122,0.0004974937185533104,0.005,0.006,0.005450000000000001,0.005,0.0004974937185533101,0.043000000000000003,0.045,0.044250000000000005,0.044,0.0005361902647381801,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.187,0.188,0.18739999999999998,0.187,0.000489897948556636,0.015,0.016,0.015750000000000004,0.016,0.00043301270189221973,0.091,0.092,0.0917,0.092,0.0004582575694955844,0.029,0.031,0.029950000000000004,0.03,0.0003840572873934299,32,32,4096,11008,32768,True,848,8
0.036000000000000004,0.036000000000000004,0.03600000000000001,0.036000000000000004,6.938893903907228e-18,0.032,0.033,0.032850000000000004,0.033,0.00035707142142714284,0.122,0.123,0.12209999999999996,0.122,0.00030000000000000024,0.005,0.006,0.005300000000000001,0.005,0.000458257569495584,0.043000000000000003,0.045,0.04410000000000001,0.044,0.0004358898943540669,0.032,0.033,0.032900000000000006,0.033,0.0003000000000000003,0.186,0.187,0.18649999999999994,0.1865,0.0005000000000000004,0.015,0.016,0.015050000000000003,0.015,0.00021794494717703385,0.091,0.091,0.091,0.091,0.0,0.029,0.03,0.029800000000000004,0.03,0.00039999999999999893,32,32,4096,11008,32768,True,840,8
0.036000000000000004,0.036000000000000004,0.03600000000000001,0.036000000000000004,6.938893903907228e-18,0.032,0.033,0.032900000000000006,0.033,0.0003000000000000003,0.124,0.124,0.12400000000000003,0.124,2.7755575615628914e-17,0.005,0.006,0.00525,0.005,0.00043301270189221935,0.043000000000000003,0.044,0.043550000000000005,0.044,0.0004974937185533069,0.032,0.033,0.032900000000000006,0.033,0.0003000000000000003,0.186,0.189,0.18739999999999998,0.187,0.0006633249580710806,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.091,0.092,0.09154999999999999,0.092,0.0004974937185533104,0.029,0.03,0.029200000000000004,0.029,0.00039999999999999893,32,32,4096,11008,32768,True,832,8
0.035,0.036000000000000004,0.035523809523809534,0.036000000000000004,0.0004994327848429298,0.032,0.033,0.032150000000000005,0.032,0.00035707142142714284,0.123,0.124,0.12360000000000002,0.124,0.000489897948556636,0.005,0.006,0.00515,0.005,0.00035707142142714246,0.043000000000000003,0.044,0.043300000000000005,0.043000000000000003,0.00045825756949558123,0.032,0.033,0.03245000000000001,0.032,0.0004974937185533104,0.186,0.187,0.18664999999999995,0.187,0.0004769696007084733,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.091,0.092,0.09109999999999999,0.091,0.00030000000000000024,0.029,0.03,0.029100000000000004,0.029,0.0002999999999999992,32,32,4096,11008,32768,True,824,8
0.035,0.036000000000000004,0.035142857142857156,0.035,0.00034992710611188283,0.032,0.033,0.032200000000000006,0.032,0.0004000000000000003,0.123,0.123,0.12300000000000004,0.123,4.163336342344337e-17,0.005,0.006,0.005200000000000001,0.005,0.0004,0.043000000000000003,0.044,0.043500000000000004,0.0435,0.0004999999999999969,0.032,0.033,0.032400000000000005,0.032,0.000489897948556636,0.185,0.187,0.186,0.186,0.0005477225575051667,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.09,0.091,0.09090000000000001,0.091,0.00030000000000000024,0.028,0.029,0.028850000000000004,0.029,0.00035707142142714284,32,32,4096,11008,32768,True,816,8
0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.031,0.032,0.03150000000000001,0.0315,0.0005000000000000004,0.123,0.124,0.12305000000000002,0.123,0.00021794494717703385,0.005,0.006,0.005050000000000001,0.005,0.0002179449471770337,0.042,0.044,0.043250000000000004,0.043000000000000003,0.0006224949798994342,0.032,0.033,0.032350000000000004,0.032,0.00047696960070847325,0.184,0.186,0.18485000000000001,0.185,0.00047696960070847325,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.09,0.091,0.09065,0.091,0.00047696960070847314,0.028,0.029,0.028300000000000002,0.028,0.0004582575694955844,32,32,4096,11008,32768,True,808,8
0.034,0.035,0.03476190476190477,0.035,0.00042591770999996035,0.031,0.032,0.03175000000000001,0.032,0.00043301270189221973,0.122,0.123,0.12229999999999999,0.122,0.0004582575694955844,0.005,0.006,0.00515,0.005,0.0003570714214271425,0.043000000000000003,0.044,0.04305000000000001,0.043000000000000003,0.00021794494717703236,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,0.184,0.186,0.18485000000000001,0.185,0.0005722761571129803,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.09,0.09,0.09000000000000001,0.09,1.3877787807814457e-17,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,32,32,4096,11008,32768,True,800,8
